BODY ORDERED NET LIST - 1  
C1               CAP-111-479-00,DTG 1        GND0                    
                                  44       UNNAMED_4_8RES_I104_A_4 
                                  45       GND0                    
                                  46       UNNAMED_4_8RES_I104_A_3 
                                  47       UNNAMED_4_8RES_I104_A_7 
                                  48       GND0                    
U2               FCT164245TSOIC-437-726-00,DTG 1        GND0                    
                                  4        GND0                    
                                  7        SC_P5F                  
                                  10       GND0                    
                                  15       GND0                    
                                  18       SC_P5F                  
                                  21       GND0                    
                                  24       GND0                    
                                  25       GND0                    
                                  26       UNNAMED_4_8RES_I269_B   
                                  27       UNNAMED_4_8RES_I269_B_1 
                                  28       GND0                    
                                  29       UNNAMED_4_8RES_I269_B_2 
                                  30       UNNAMED_4_8RES_I269_B_3 
                                  31       3P3V                    
                                  32       UNNAMED_4_8RES_I269_B_4 
                                  33       UNNAMED_4_8RES_I269_B_5 
                                  34       GND0                    
                                  35       UNNAMED_4_8RES_I269_B_6 
                                  36       UNNAMED_4_8RES_I269_B_7 
                                  37       UNNAMED_4_8RES_I268_B_5 
                                  38       UNNAMED_4_8RES_I268_B_1 
                                  39       GND0                    
                                  40       UNNAMED_4_8RES_I268_B_2 
                                  41       UNNAMED_4_8RES_I268_B_3 
                                  42       3P3V                    
                                  43       UNNAMED_4_8RES_I268_B_4 
                                  44       UNNAMED_4_8RES_I268_B_7 
                                  45       GND0                    
                                  46       UNNAMED_4_8RES_I268_B_6 
                                  47       UNNAMED_4_8RES_I268_B   
                                  48       GND0                    
U3               FCT164245TSOIC-437-726-00,DTG 1        GND0                    
                                  2        ADUC_RD*                
                                  4        GND0                    
                                  7        SC_P5F                  
                                  10       GND0                    
                                  15       GND0                    
                                  18       SC_P5F                  
                                  21       GND0                    
                                  24       GND0                    
                                  25       GND0                    
                                  26       UNNAMED_4_8RES_I103_A_7 
                                  27       UNNAMED_4_8RES_I103_A_6 
                                  28       GND0                    
                                  29       UNNAMED_4_8RES_I103_A_5 
                                  30       UNNAMED_4_8RES_I103_A_4 
                                  31       3P3V                    
                                  32       UNNAMED_4_8RES_I103_A_3 
                                  33       UNNAMED_4_8RES_I103_A_2 
                                  34       GND0                    
                                  35       UNNAMED_4_8RES_I103_A_1 
                                  36       UNNAMED_4_8RES_I103_A   
                                  37       UNNAMED_4_8RES_I102_A_7 
                                  38       UNNAMED_4_8RES_I102_A_6 
                                  39       GND0                    
                                  40       UNNAMED_4_8RES_I102_A_5 
                                  41       UNNAMED_4_8RES_I102_A_4 
                                  42       3P3V                    
                                  43       UNNAMED_4_8RES_I102_A_3 
                                  44       UNNAMED_4_8RES_I102_A   
                                  45       GND0                    
                                  46       UNNAMED_4_8RES_I102_A_2 
                                  47       UNNAMED_4_8RES_I102_A_1 
                                  48       GND0                    
U4               LP3891ESX-741-890-12,DTG 1        SC_P5F                  
                                  2        3P3V                    
                                  3        GND0                    
                                  4        1P2V                    
                                  5        SC_P5F                  
                                  6        GND0                    
U5               NC7SZ04P5X       2        ADUC_RD*                
                                  3        GND0                    
                                  4        UNNAMED_4_NC7SZ04P5X_I214_Y
                                  5        SC_P5F                  
U6               NC7WZ17-741-645-00,DTG 1        SMC_SPR2_FAN_IN_MON     
                                  2        GND0                    
